rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/approx_kl,train/entropy_loss,train/n_updates,train/loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/std,train/value_loss,train/learning_rate,train/clip_range
17.53007931,76.02,277,114688,14,413,0.012779338,-17.208989411592484,130,5.200301170349121,0.15274658203125,0.8239966630935669,-0.037563262892945204,1.0163706541061401,11.854860469698906,0.0003,0.2
21.05380811,84.42,280,122880,15,438,0.016623715,-17.2592013835907,140,3.9991204738616943,0.19278564453125,0.8647885322570801,-0.040731991504435426,1.0207202434539795,7.960514375567437,0.0003,0.2
18.28013441,80.83,282,131072,16,463,0.015071052,-17.295396107435227,150,4.118126392364502,0.181201171875,0.8347648978233337,-0.039545556141092675,1.0237860679626465,10.592225247621537,0.0003,0.2
17.93442814,82.18,285,139264,17,488,0.015948338,-17.30366541147232,160,4.2642083168029785,0.190869140625,0.8641911745071411,-0.041748018406360644,1.0228404998779297,8.967137789726257,0.0003,0.2
21.591347260000003,87.37,288,147456,18,511,0.014257196,-17.2934042096138,170,5.005308628082275,0.1724609375,0.8414946794509888,-0.03985933784788358,1.022945523262024,11.216422158479691,0.0003,0.2
22.19959138,91.17,291,155648,19,534,0.015204768,-17.314218252897263,180,3.464130401611328,0.1803955078125,0.871191143989563,-0.043343339861166896,1.024922251701355,8.895293000340462,0.0003,0.2
21.85769584,95.65,294,163840,20,557,0.014790282,-17.324160581827165,190,4.095662593841553,0.1826416015625,0.8643609881401062,-0.041157306241075275,1.0254014730453491,9.64195791631937,0.0003,0.2
26.96193738,106.15,297,172032,21,578,0.014142962,-17.331692469120025,200,5.217315673828125,0.16024169921875,0.8306233286857605,-0.040263062677695416,1.0258821249008179,11.820378631353378,0.0003,0.2
31.038700600000006,114.7,300,180224,22,599,0.015463017,-17.339015239477156,210,3.115779161453247,0.1805908203125,0.8524394035339355,-0.04046884069975931,1.0264698266983032,10.871839366853237,0.0003,0.2
30.162105540000002,111.14,303,188416,23,620,0.014357392,-17.346757298707963,220,5.3665266036987305,0.1793701171875,0.8470024466514587,-0.04064106298392289,1.0276024341583252,11.48563212454319,0.0003,0.2
30.59767118,112.75,306,196608,24,640,0.017077621,-17.33743052482605,230,3.4620285034179688,0.19801025390625,0.8785508275032043,-0.043182259917375634,1.0255557298660278,9.865887475013732,0.0003,0.2
33.35531469,115.99,309,204800,25,661,0.016980048,-17.3350020468235,240,3.9818406105041504,0.20213623046875,0.8783833384513855,-0.04410604291479103,1.0261791944503784,10.104850915074348,0.0003,0.2
33.89217409,120.86,312,212992,26,681,0.016870387,-17.352399080991745,250,4.728921890258789,0.1957763671875,0.8878281712532043,-0.04209024460506043,1.0282962322235107,10.567727617919445,0.0003,0.2
39.044285450000004,132.23,315,221184,27,700,0.015803736,-17.359532099962234,260,4.966747283935547,0.18389892578125,0.8764773607254028,-0.04378628208360169,1.0278029441833496,11.809461718797683,0.0003,0.2
43.37636442,139.96,318,229376,28,719,0.0146606285,-17.336966532468796,270,7.563632488250732,0.17802734375,0.8469055891036987,-0.04157139722228749,1.0256131887435913,15.09541401565075,0.0003,0.2
45.544889569999995,144.13,322,237568,29,737,0.01711481,-17.32764475941658,280,6.439957618713379,0.19439697265625,0.8646873235702515,-0.04423132780066226,1.0256611108779907,12.945489257574081,0.0003,0.2
49.36853515000001,154.3,325,245760,30,755,0.017488312,-17.31236777305603,290,5.030670166015625,0.21163330078125,0.8815504312515259,-0.04604199407476699,1.0244271755218506,11.896647214889526,0.0003,0.2
49.69917035999999,157.37,328,253952,31,772,0.017644417,-17.309457832574843,300,4.430570125579834,0.212841796875,0.8798167109489441,-0.045692129567760274,1.0241259336471558,12.02133854329586,0.0003,0.2
61.20943595999999,186.54,332,262144,32,788,0.016897734,-17.314236772060394,310,5.149810791015625,0.21214599609375,0.8622518181800842,-0.044672612742579075,1.024298906326294,14.017064347863197,0.0003,0.2
69.07317907000001,204.39,336,270336,33,804,0.018170908,-17.33083105683327,320,6.692075729370117,0.22578125,0.858630895614624,-0.04513163101000828,1.026602864265442,12.479117819666863,0.0003,0.2
81.15325962,240.2,339,278528,34,819,0.01691711,-17.347336488962174,330,7.051549434661865,0.19896240234375,0.8458016514778137,-0.04293689475307474,1.0275354385375977,14.2391027957201,0.0003,0.2
88.99641619,260.91,344,286720,35,833,0.018437503,-17.350007659196855,340,7.587432384490967,0.21893310546875,0.8504241704940796,-0.046866973249416334,1.027818202972412,13.626646339893341,0.0003,0.2
104.61368148,300.6,348,294912,36,847,0.021448418,-17.372221720218658,350,4.428229808807373,0.2571044921875,0.836399257183075,-0.04823713248042623,1.0299725532531738,10.942799194157123,0.0003,0.2
124.07405418000002,344.7,352,303104,37,860,0.019455105,-17.388621240854263,360,5.730304718017578,0.23211669921875,0.8559100031852722,-0.04653826061403379,1.0312902927398682,11.855140130221844,0.0003,0.2
136.27482117999998,374.19,356,311296,38,873,0.019484654,-17.39897339940071,370,3.720301389694214,0.2410888671875,0.857193112373352,-0.04694032457773574,1.0325020551681519,11.074884362518787,0.0003,0.2
