fault_type,severity,seed,baseline_vel,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
sensor_dropout,1.0,22,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,23,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,24,0.5564837480610468,0.016666666666666666,2.6210189666223775,300,False
sensor_dropout,1.0,25,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,26,0.5564837480610468,0.016666666666666666,3.026840226496061,300,False
sensor_dropout,1.0,27,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,28,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,29,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,30,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,31,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,32,0.5564837480610468,0.016666666666666666,3.026840226496061,300,False
sensor_dropout,1.0,33,0.5564837480610468,0.016666666666666666,3.026840226496061,300,False
sensor_dropout,1.0,34,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,35,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,36,0.5564837480610468,0.016666666666666666,2.6210189666223775,300,False
sensor_dropout,1.0,37,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,38,0.5564837480610468,0.016666666666666666,2.84654899669105,300,False
sensor_dropout,1.0,39,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,40,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,41,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,42,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,43,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,44,0.5564837480610468,0.016666666666666666,2.8371192506323664,300,False
sensor_dropout,1.0,45,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,46,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,47,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,48,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,49,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,50,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,51,0.5564837480610468,0.016666666666666666,2.6210189666223775,300,False
sensor_dropout,1.0,52,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,53,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,54,0.5564837480610468,0.016666666666666666,2.7653310623749356,300,False
sensor_dropout,1.0,55,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,56,0.5564837480610468,0.016666666666666666,2.6210189666223775,300,False
sensor_dropout,1.0,57,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,58,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,59,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,60,0.5564837480610468,0.016666666666666666,2.84654899669105,300,False
sensor_dropout,1.0,61,0.5564837480610468,0.016666666666666666,2.8849908649320364,300,False
sensor_dropout,1.0,62,0.5564837480610468,0.016666666666666666,2.8849908649320364,300,False
sensor_dropout,1.0,63,0.5564837480610468,0.016666666666666666,2.8849908649320364,300,False
sensor_dropout,1.0,64,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,65,0.5564837480610468,0.016666666666666666,2.84654899669105,300,False
sensor_dropout,1.0,66,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,67,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,68,0.5564837480610468,0.016666666666666666,2.8849908649320364,300,False
sensor_dropout,1.0,69,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,70,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,71,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,72,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,73,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,74,0.5564837480610468,0.016666666666666666,2.84654899669105,300,False
sensor_dropout,1.0,75,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,76,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,77,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,78,0.5564837480610468,0.016666666666666666,2.8371192506323664,300,False
sensor_dropout,1.0,79,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,80,0.5564837480610468,0.016666666666666666,3.026840226496061,300,False
sensor_dropout,1.0,81,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,82,0.5564837480610468,0.016666666666666666,2.8371192506323664,300,False
sensor_dropout,1.0,83,0.5564837480610468,0.016666666666666666,2.8371192506323664,300,False
sensor_dropout,1.0,84,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,85,0.5564837480610468,0.016666666666666666,2.8371192506323664,300,False
sensor_dropout,1.0,86,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,87,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,88,0.5564837480610468,0.016666666666666666,2.679370761115344,300,False
sensor_dropout,1.0,89,0.5564837480610468,0.016666666666666666,3.026840226496061,300,False
sensor_dropout,1.0,90,0.5564837480610468,0.016666666666666666,3.0091269263757088,300,False
sensor_dropout,1.0,91,0.5564837480610468,0.016666666666666666,2.8371192506323664,300,False
sensor_dropout,1.0,92,0.5564837480610468,0.016666666666666666,2.8849908649320364,300,False
sensor_dropout,1.0,93,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_dropout,1.0,94,0.5564837480610468,0.016666666666666666,2.971788027376899,300,False
sensor_dropout,1.0,95,0.5564837480610468,0.016666666666666666,2.8849908649320364,300,False
sensor_dropout,1.0,96,0.5564837480610468,0.016666666666666666,3.1114349636841827,300,False
sensor_dropout,1.0,97,0.5564837480610468,0.016666666666666666,2.37025195176428,300,False
sensor_dropout,1.0,98,0.5564837480610468,0.016666666666666666,2.6210189666223775,300,False
sensor_dropout,1.0,99,0.5564837480610468,0.016666666666666666,2.787685390890102,300,False
sensor_noise,0.3,0,0.5564837480610468,0.016666666666666666,2.65248890043208,300,False
sensor_noise,0.3,1,0.5564837480610468,0.016666666666666666,2.784485338078743,300,False
sensor_noise,0.3,2,0.5564837480610468,0.016666666666666666,2.7304051940139904,300,False
sensor_noise,0.3,3,0.5564837480610468,0.016666666666666666,2.848361651559328,300,False
sensor_noise,0.3,4,0.5564837480610468,0.016666666666666666,2.886716561016262,300,False
sensor_noise,0.3,5,0.5564837480610468,0.016666666666666666,2.8063495087186356,300,False
sensor_noise,0.3,6,0.5564837480610468,0.016666666666666666,2.850760951471709,300,False
sensor_noise,0.3,7,0.5564837480610468,0.016666666666666666,2.8957644909085003,300,False
sensor_noise,0.3,8,0.5564837480610468,0.016666666666666666,2.861369305299899,300,False
sensor_noise,0.3,9,0.5564837480610468,0.016666666666666666,2.4459468817477252,300,False
sensor_noise,0.3,10,0.5564837480610468,0.016666666666666666,2.7108112509571654,300,False
sensor_noise,0.3,11,0.5564837480610468,0.016666666666666666,2.9659481615535483,300,False
sensor_noise,0.3,12,0.5564837480610468,0.016666666666666666,2.648171496710956,300,False
sensor_noise,0.3,13,0.5564837480610468,0.016666666666666666,2.909242678239133,300,False
sensor_noise,0.3,14,0.5564837480610468,0.016666666666666666,2.76406089295007,300,False
sensor_noise,0.3,15,0.5564837480610468,0.016666666666666666,3.1844010069470614,300,False
sensor_noise,0.3,16,0.5564837480610468,0.016666666666666666,2.7895181421213238,300,False
sensor_noise,0.3,17,0.5564837480610468,0.016666666666666666,2.5656349249374863,300,False
sensor_noise,0.3,18,0.5564837480610468,0.016666666666666666,3.059670241593916,300,False
sensor_noise,0.3,19,0.5564837480610468,0.016666666666666666,2.7561096310472526,300,False
sensor_noise,0.3,20,0.5564837480610468,0.016666666666666666,3.095778852493454,300,False
sensor_noise,0.3,21,0.5564837480610468,0.016666666666666666,2.8730429369565003,300,False
sensor_noise,0.3,22,0.5564837480610468,0.016666666666666666,2.6582026973645925,300,False
sensor_noise,0.3,23,0.5564837480610468,0.016666666666666666,3.0482063896171216,300,False
sensor_noise,0.3,24,0.5564837480610468,0.016666666666666666,2.783946053142702,300,False
sensor_noise,0.3,25,0.5564837480610468,0.016666666666666666,2.78999784402485,300,False
sensor_noise,0.3,26,0.5564837480610468,0.016666666666666666,2.5229367431571132,300,False
sensor_noise,0.3,27,0.5564837480610468,0.016666666666666666,3.1087753753500684,300,False
sensor_noise,0.3,28,0.5564837480610468,0.016666666666666666,2.951935054378199,300,False
sensor_noise,0.3,29,0.5564837480610468,0.016666666666666666,2.955739018769802,300,False
sensor_noise,0.3,30,0.5564837480610468,0.016666666666666666,2.9558712785055734,300,False
sensor_noise,0.3,31,0.5564837480610468,0.016666666666666666,2.671001864535819,300,False
sensor_noise,0.3,32,0.5564837480610468,0.016666666666666666,2.9418781569197905,300,False
sensor_noise,0.3,33,0.5564837480610468,0.016666666666666666,3.0185865383749753,300,False
sensor_noise,0.3,34,0.5564837480610468,0.016666666666666666,2.804231325751054,300,False
sensor_noise,0.3,35,0.5564837480610468,0.016666666666666666,2.9924235252203593,300,False
sensor_noise,0.3,36,0.5564837480610468,0.016666666666666666,2.928825489322369,300,False
sensor_noise,0.3,37,0.5564837480610468,0.016666666666666666,2.860619115168359,300,False
sensor_noise,0.3,38,0.5564837480610468,0.016666666666666666,2.7572205619843304,300,False
sensor_noise,0.3,39,0.5564837480610468,0.016666666666666666,2.6411059070554863,300,False
sensor_noise,0.3,40,0.5564837480610468,0.016666666666666666,2.7337454734743307,300,False
sensor_noise,0.3,41,0.5564837480610468,0.016666666666666666,2.9536993504800777,300,False
sensor_noise,0.3,42,0.5564837480610468,0.016666666666666666,2.836725227217037,300,False
sensor_noise,0.3,43,0.5564837480610468,0.016666666666666666,2.9466143817931054,300,False
sensor_noise,0.3,44,0.5564837480610468,0.016666666666666666,2.5088834427622735,300,False
sensor_noise,0.3,45,0.5564837480610468,0.016666666666666666,2.9088505461254623,300,False
sensor_noise,0.3,46,0.5564837480610468,0.016666666666666666,2.718493225034774,300,False
sensor_noise,0.3,47,0.5564837480610468,0.016666666666666666,2.6876067511007906,300,False
sensor_noise,0.3,48,0.5564837480610468,0.016666666666666666,2.475248160890468,300,False
sensor_noise,0.3,49,0.5564837480610468,0.016666666666666666,2.795266661216893,300,False
sensor_noise,0.3,50,0.5564837480610468,0.016666666666666666,2.787895385872196,300,False
sensor_noise,0.3,51,0.5564837480610468,0.016666666666666666,2.898879996125401,300,False
sensor_noise,0.3,52,0.5564837480610468,0.016666666666666666,2.9532852577560536,300,False
sensor_noise,0.3,53,0.5564837480610468,0.016666666666666666,2.9708178164742836,300,False
sensor_noise,0.3,54,0.5564837480610468,0.016666666666666666,2.784681496130096,300,False
sensor_noise,0.3,55,0.5564837480610468,0.016666666666666666,2.9561192528880147,300,False
sensor_noise,0.3,56,0.5564837480610468,0.016666666666666666,2.81783670432226,300,False
sensor_noise,0.3,57,0.5564837480610468,0.016666666666666666,3.236658712934211,300,False
sensor_noise,0.3,58,0.5564837480610468,0.016666666666666666,2.97897730414773,300,False
sensor_noise,0.3,59,0.5564837480610468,0.016666666666666666,2.443594660011391,300,False
sensor_noise,0.3,60,0.5564837480610468,0.016666666666666666,3.0291162376138816,300,False
sensor_noise,0.3,61,0.5564837480610468,0.016666666666666666,2.69767850532514,300,False
sensor_noise,0.3,62,0.5564837480610468,0.016666666666666666,2.8446076490673233,300,False
sensor_noise,0.3,63,0.5564837480610468,0.016666666666666666,2.628542709464841,300,False
sensor_noise,0.3,64,0.5564837480610468,0.016666666666666666,2.8072330440097333,300,False
sensor_noise,0.3,65,0.5564837480610468,0.016666666666666666,2.8278590484988655,300,False
sensor_noise,0.3,66,0.5564837480610468,0.016666666666666666,3.143320673524374,300,False
sensor_noise,0.3,67,0.5564837480610468,0.016666666666666666,2.863438110218467,300,False
sensor_noise,0.3,68,0.5564837480610468,0.016666666666666666,3.1556878187774613,300,False
sensor_noise,0.3,69,0.5564837480610468,0.016666666666666666,2.8332294830884925,300,False
sensor_noise,0.3,70,0.5564837480610468,0.016666666666666666,2.767109853751254,300,False
sensor_noise,0.3,71,0.5564837480610468,0.016666666666666666,2.8327092022222113,300,False
sensor_noise,0.3,72,0.5564837480610468,0.016666666666666666,2.6659981055073096,300,False
sensor_noise,0.3,73,0.5564837480610468,0.016666666666666666,2.446501519997466,300,False
sensor_noise,0.3,74,0.5564837480610468,0.016666666666666666,2.7983648155579814,300,False
sensor_noise,0.3,75,0.5564837480610468,0.016666666666666666,2.8295573471002244,300,False
sensor_noise,0.3,76,0.5564837480610468,0.016666666666666666,2.909167725453141,300,False
sensor_noise,0.3,77,0.5564837480610468,0.016666666666666666,2.818651662284111,300,False
sensor_noise,0.3,78,0.5564837480610468,0.016666666666666666,2.87596927081936,300,False
sensor_noise,0.3,79,0.5564837480610468,0.016666666666666666,2.551810935487089,300,False
sensor_noise,0.3,80,0.5564837480610468,0.016666666666666666,2.999317375776566,300,False
sensor_noise,0.3,81,0.5564837480610468,0.016666666666666666,2.9328847827791553,300,False
sensor_noise,0.3,82,0.5564837480610468,0.016666666666666666,2.8515450602489003,300,False
sensor_noise,0.3,83,0.5564837480610468,0.016666666666666666,2.786553855614317,300,False
sensor_noise,0.3,84,0.5564837480610468,0.016666666666666666,2.705040855949441,300,False
sensor_noise,0.3,85,0.5564837480610468,0.016666666666666666,2.915053232768432,300,False
sensor_noise,0.3,86,0.5564837480610468,0.016666666666666666,2.8147027819469534,300,False
sensor_noise,0.3,87,0.5564837480610468,0.016666666666666666,2.904735607912193,300,False
sensor_noise,0.3,88,0.5564837480610468,0.016666666666666666,2.8614410329068094,300,False
sensor_noise,0.3,89,0.5564837480610468,0.016666666666666666,2.8397014492221766,300,False
sensor_noise,0.3,90,0.5564837480610468,0.016666666666666666,2.8392536043506165,300,False
sensor_noise,0.3,91,0.5564837480610468,0.016666666666666666,2.963707022905762,300,False
sensor_noise,0.3,92,0.5564837480610468,0.016666666666666666,2.8981709279269,300,False
sensor_noise,0.3,93,0.5564837480610468,0.016666666666666666,2.9802352205058034,300,False
sensor_noise,0.3,94,0.5564837480610468,0.016666666666666666,2.540215567369001,300,False
sensor_noise,0.3,95,0.5564837480610468,0.016666666666666666,2.956338527929855,300,False
sensor_noise,0.3,96,0.5564837480610468,0.016666666666666666,2.7970670444948453,300,False
sensor_noise,0.3,97,0.5564837480610468,0.016666666666666666,2.585488752406571,300,False
sensor_noise,0.3,98,0.5564837480610468,0.016666666666666666,2.6397239760058144,300,False
sensor_noise,0.3,99,0.5564837480610468,0.016666666666666666,2.77456052839384,300,False
