rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/loss,train/n_updates,train/learning_rate
382.64179241000005,1188,807.06,63,434,516096,-0.041859544842736796,0.041875448,0.2,0.3993408203125,-18.188092797994614,3.18179377540946,0.7499411106109619,1.1018401384353638,0.6832503080368042,620,0.0003
381.79935881999995,1200,801.4,64,436,524288,-0.03864346515329089,0.023199819,0.2,0.24825439453125,-18.212847185134887,3.415062829479575,0.8057359457015991,1.1062804460525513,1.657623291015625,630,0.0003
389.44383465000004,1213,813.67,65,438,532480,-0.031170912292145657,0.013113437,0.2,0.1472412109375,-18.254731440544127,4.874989089369774,0.8508847951889038,1.1104933023452759,1.2842270135879517,640,0.0003
391.93810518,1226,814.71,66,440,540672,-0.033839309703034816,0.016753152,0.2,0.19534912109375,-18.29943843483925,4.173057947307825,0.8363503217697144,1.1134670972824097,1.1231473684310913,650,0.0003
389.3462689,1239,801.77,67,442,548864,-0.040230426003108735,0.038571954,0.2,0.37734375,-18.31750994324684,1.97372872158885,0.7993190288543701,1.1133750677108765,0.4699059724807739,660,0.0003
375.7242949,1252,768.9,68,444,557056,-0.028798897090018725,0.011009939,0.2,0.15889892578125,-18.32837844491005,5.885290194302797,0.8779388666152954,1.116881012916565,2.0956568717956543,670,0.0003
376.29647086,1264,765.65,69,446,565248,-0.03289175062891445,0.012302246,0.2,0.15343017578125,-18.36700296998024,7.871344442665577,0.8799177408218384,1.120613694190979,2.0193910598754883,680,0.0003
385.2656724699999,1277,778.17,70,448,573440,-0.035421121917534035,0.024292044,0.2,0.2598876953125,-18.398636084794997,4.294745897501707,0.7360312938690186,1.1232997179031372,1.480256199836731,690,0.0003
393.7340798699999,1290,790.39,71,450,581632,-0.037501336449167866,0.020656843,0.2,0.22701416015625,-18.43582925796509,3.3144505336880683,0.8484578132629395,1.1265417337417603,1.0029057264328003,700,0.0003
397.35330114000004,1303,794.36,72,452,589824,-0.042939003276842413,0.03482329,0.2,0.3634765625,-18.471503722667695,2.599041488021612,0.7445114850997925,1.1298844814300537,1.2537446022033691,710,0.0003
398.02952361,1315,791.68,73,454,598016,-0.03458379787480226,0.016553545,0.2,0.1883056640625,-18.504480946063996,4.3121805839240555,0.8673259019851685,1.1331043243408203,1.0945053100585938,720,0.0003
395.72475405000006,1328,781.46,74,456,606208,-0.03531345142473583,0.022180364,0.2,0.251953125,-18.539125311374665,4.133894662559032,0.8395613431930542,1.1359260082244873,2.581791400909424,730,0.0003
399.20906544999997,1340,782.26,75,458,614400,-0.03243508860250586,0.014282219,0.2,0.17314453125,-18.55898412466049,5.720058107376099,0.8907575011253357,1.1374975442886353,1.87355637550354,740,0.0003
405.28734456,1353,789.53,76,459,622592,-0.0371794190039509,0.02020435,0.2,0.20751953125,-18.56719024181366,5.2318715788424015,0.8017281293869019,1.1385630369186401,2.740217685699463,750,0.0003
413.5863195900001,1366,802.05,77,461,630784,-0.035977744810224976,0.016950054,0.2,0.20435791015625,-18.60415443778038,6.228893531858921,0.8599482178688049,1.1425586938858032,2.257160186767578,760,0.0003
417.32360854,1379,801.24,78,463,638976,-0.03573384810006246,0.021230705,0.2,0.22335205078125,-18.62882143855095,5.15360264852643,0.8684628009796143,1.145187258720398,0.8857386112213135,770,0.0003
412.60690170000004,1392,787.98,79,464,647168,-0.033407233025354796,0.014060383,0.2,0.18399658203125,-18.676197236776353,8.591588805615903,0.8615036010742188,1.1505913734436035,2.1276044845581055,780,0.0003
407.7559263199999,1404,773.26,80,466,655360,-0.0361194885445002,0.018588696,0.2,0.22056884765625,-18.693717336654665,6.073664863407612,0.8852497339248657,1.150595784187317,2.267650604248047,790,0.0003
405.88593531,1417,766.69,81,468,663552,-0.03630761319982412,0.020704176,0.2,0.2375,-18.71513287425041,6.502136500179768,0.8860929608345032,1.152326226234436,2.210947036743164,800,0.0003
405.3825705699999,1430,762.32,82,469,671744,-0.03876836208582972,0.02267405,0.2,0.2474609375,-18.723986667394637,5.187644755095244,0.85025554895401,1.1541231870651245,1.5859498977661133,810,0.0003
410.6760644199999,1443,766.3,83,471,679936,-0.035707315159379506,0.024759656,0.2,0.25291748046875,-18.758210492134094,6.106581149250269,0.8277722597122192,1.1570501327514648,1.968429684638977,820,0.0003
410.2156084300001,1455,761.81,84,472,688128,-0.0366637477374752,0.01902742,0.2,0.217333984375,-18.779647767543793,6.070172616839409,0.8450309038162231,1.1588342189788818,3.199437141418457,830,0.0003
410.45649916,1468,758.72,85,474,696320,-0.03644799336907454,0.023525724,0.2,0.2626220703125,-18.80001835823059,7.125919200479984,0.8298406600952148,1.1619304418563843,3.0779263973236084,840,0.0003
401.23543654,1481,739.42,86,475,704512,-0.039079975271306466,0.022514869,0.2,0.25343017578125,-18.829678094387056,6.6678614363074304,0.9042767286300659,1.1634418964385986,1.1343766450881958,850,0.0003
413.09993064,1493,758.88,87,477,712704,-0.036489592499128774,0.016734237,0.2,0.21043701171875,-18.82863230109215,12.129207064211368,0.8863188624382019,1.1642087697982788,4.744690895080566,860,0.0003
415.62654607999997,1506,760.42,88,478,720896,-0.036888412970438364,0.05081332,0.2,0.46253662109375,-18.919680571556093,4.073454832285643,0.7545762658119202,1.1759294271469116,1.8125877380371094,870,0.0003
428.8612637600001,1520,778.6,89,479,729088,-0.036561343251378275,0.01891053,0.2,0.22396240234375,-18.989425480365753,6.270008746534586,0.8823583722114563,1.1799298524856567,2.09201979637146,880,0.0003
427.1521615,1532,773.73,90,481,737280,-0.03626067554796464,0.030114703,0.2,0.30030517578125,-19.031753998994827,4.997120169550181,0.8102234601974487,1.1851555109024048,2.6763930320739746,890,0.0003
