rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,train/policy_gradient_loss,train/loss,train/approx_kl,train/std,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction
14.78930413,372,106496,13,285,75.1,-0.03968430390523281,4.240254878997803,0.013612542,1.029630184173584,-17.377917152643203,0.2,11.799052038788796,120,0.0003,0.7817397117614746,0.16021728515625
15.100219500000003,400,114688,14,286,74.96,-0.03976072020450374,5.252791404724121,0.013675168,1.032970905303955,-17.406697237491606,0.2,10.946159720420837,130,0.0003,0.8058091998100281,0.1639404296875
17.766093,426,122880,15,287,77.99,-0.03849473128575483,5.840720176696777,0.0134932045,1.0354136228561401,-17.43799705505371,0.2,12.118044048547745,140,0.0003,0.8101472854614258,0.15826416015625
17.6969509,453,131072,16,288,77.78,-0.04040332847871468,4.236927032470703,0.01433133,1.0369681119918823,-17.456121426820754,0.2,9.394502237439156,150,0.0003,0.847748875617981,0.16671142578125
21.707970579999998,478,139264,17,290,89.3,-0.04116566448356025,4.985035419464111,0.015686993,1.036657691001892,-17.460699701309203,0.2,9.713270838558675,160,0.0003,0.8454528450965881,0.1770263671875
18.448283089999997,504,147456,18,292,84.0,-0.041854487877571955,4.473484992980957,0.014757529,1.0381910800933838,-17.467886900901796,0.2,9.47195824533701,170,0.0003,0.8520230650901794,0.174609375
21.074955929999998,529,155648,19,293,86.86,-0.042943594400276196,4.033199787139893,0.015100485,1.0392791032791138,-17.480178666114806,0.2,8.951801835000515,180,0.0003,0.8615533709526062,0.17684326171875
22.460572929999994,553,163840,20,295,88.1,-0.04061599906126503,3.1870970726013184,0.014900958,1.039570689201355,-17.492772972583772,0.2,8.635265244543552,190,0.0003,0.874704122543335,0.17542724609375
24.246072569999995,577,172032,21,298,93.9,-0.0428235353101627,4.002553462982178,0.015128747,1.0420970916748047,-17.509394067525864,0.2,8.923185446858406,200,0.0003,0.8802339434623718,0.18291015625
26.105628949999996,600,180224,22,300,101.23,-0.04133416599797783,3.522141695022583,0.014872971,1.0441606044769287,-17.539215785264968,0.2,9.287108764052391,210,0.0003,0.8773548007011414,0.1700927734375
24.036678870000006,624,188416,23,301,95.02,-0.04259944831137545,5.7183966636657715,0.015180489,1.0456913709640503,-17.550854635238647,0.2,9.57120781391859,220,0.0003,0.880109429359436,0.18214111328125
28.53144853,645,196608,24,304,105.78,-0.0396316774735169,4.82677698135376,0.013733696,1.0482670068740845,-17.58335988521576,0.2,11.58764045238495,230,0.0003,0.8630139827728271,0.15394287109375
31.956301270000004,667,204800,25,307,116.43,-0.045136930035369005,4.7145161628723145,0.01639783,1.046804666519165,-17.580270022153854,0.2,10.59434079527855,240,0.0003,0.870337963104248,0.201708984375
32.056871359999995,688,212992,26,309,113.54,-0.04200251932925312,4.812175750732422,0.015052484,1.0460329055786133,-17.568491953611375,0.2,10.33208632916212,250,0.0003,0.8796641826629639,0.171435546875
32.93069592,707,221184,27,312,121.56,-0.04277768239116995,6.003058910369873,0.015056522,1.0458770990371704,-17.565271478891372,0.2,11.59784687757492,260,0.0003,0.8714947700500488,0.17589111328125
38.264338380000005,726,229376,28,315,135.05,-0.04233470488252351,5.562455654144287,0.015675867,1.0453134775161743,-17.559037989377977,0.2,13.232299089431763,270,0.0003,0.8497846126556396,0.17734375
37.862918709999995,745,237568,29,318,134.37,-0.044922977141686714,5.161921501159668,0.016717527,1.0440534353256226,-17.54828907251358,0.2,11.564352500438691,280,0.0003,0.8625731468200684,0.19622802734375
